CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue,TenureGroup,TotalChargesPerMonth,Electronic,MonthlyCharges_Tenure,Internet_TechSupport,LogTotalCharges
168,62,Female,Month-to-month,121.17,8603.07,No,DSL,71,Yes,Credit card,Yes,121.17,8603.07,Long-term,121.17,Electronic,8603.07,0,9.059874395284746
169,37,Female,One year,82.19,4438.26,No,Fiber optic,54,No,Electronic check,No,82.19,4438.26,Long-term,82.19,Non-Electronic,4438.26,0,8.398017686724684
170,30,Female,Month-to-month,76.54,382.7,No,Fiber optic,5,Yes,Mailed check,No,76.54,382.7,New,76.53999999999999,Non-Electronic,382.70000000000005,0,5.947251392431657
171,29,Male,Month-to-month,62.84,4335.96,No,Fiber optic,69,Yes,Mailed check,No,62.84,4335.96,Long-term,62.84,Non-Electronic,4335.96,0,8.374698317984679
172,30,Female,Month-to-month,70.72,4738.24,No,No,67,Yes,Credit card,No,70.72,4738.24,Long-term,70.72,Electronic,4738.24,0,8.463421037720353
173,39,Male,Month-to-month,44.1,1719.9,No,No,39,Yes,Mailed check,No,44.1,1719.9,Long-term,44.1,Non-Electronic,1719.9,0,7.450021428582446
174,44,Female,Month-to-month,86.58,5627.7,No,No,65,Yes,Mailed check,Yes,86.58,5627.7,Long-term,86.58,Non-Electronic,5627.7,0,8.635456111909471
175,43,Female,Month-to-month,19.25,154.0,Yes,DSL,8,Yes,Electronic check,No,19.25,154.0,New,19.25,Non-Electronic,154.0,1,5.0369526024136295
176,49,Female,Month-to-month,71.51,715.1,No,Fiber optic,10,Yes,Electronic check,No,71.51,715.1,New,71.51,Non-Electronic,715.1,0,6.57242239305435
177,40,Female,Month-to-month,84.66,1608.54,No,Fiber optic,19,Yes,Mailed check,Yes,84.66,1608.54,Intermediate,84.66,Non-Electronic,1608.54,0,7.383082214259218
178,57,Male,Month-to-month,58.05,2438.1,No,Fiber optic,42,Yes,Electronic check,No,58.05,2438.1,Long-term,58.05,Non-Electronic,2438.1,0,7.798974326427269
179,36,Female,Month-to-month,77.98,4444.86,No,No,57,No,Mailed check,No,77.98,4444.86,Long-term,77.97999999999999,Non-Electronic,4444.860000000001,0,8.399503651389
180,72,Male,Month-to-month,30.3,757.5,Yes,DSL,25,Yes,Mailed check,No,30.3,757.5,Long-term,30.3,Non-Electronic,757.5,1,6.630023537383524
181,47,Female,Month-to-month,31.2,1154.4,No,No,37,No,Bank transfer,No,31.2,1154.4,Long-term,31.200000000000003,Electronic,1154.3999999999999,0,7.051336007459661
182,29,Female,Two year,73.29,2565.15,Yes,Fiber optic,35,No,Mailed check,No,73.29,2565.15,Long-term,73.29,Non-Electronic,2565.15,1,7.849772235427173
183,27,Female,Month-to-month,88.75,4792.5,No,DSL,54,No,Bank transfer,Yes,88.75,4792.5,Long-term,88.75,Electronic,4792.5,0,8.4748074749198
184,45,Male,One year,18.0,90.0,Yes,Fiber optic,5,Yes,Credit card,No,18.0,90.0,New,18.0,Electronic,90.0,1,4.499809670330265
185,37,Female,Month-to-month,83.27,166.54,Yes,DSL,2,Yes,Mailed check,No,83.27,166.54,New,83.27,Non-Electronic,166.54,1,5.115235520807674
186,48,Female,Two year,45.99,2943.36,Yes,DSL,64,No,Credit card,No,45.99,2943.36,Long-term,45.99,Electronic,2943.36,1,7.987307064911504
187,45,Female,Month-to-month,58.25,3669.75,Yes,No,63,Yes,Electronic check,No,58.25,3669.75,Long-term,58.25,Non-Electronic,3669.75,0,8.207878818837342
188,39,Female,Month-to-month,18.12,1032.84,No,Fiber optic,57,Yes,Bank transfer,No,18.12,1032.84,Long-term,18.119999999999997,Electronic,1032.8400000000001,0,6.9400675684493836
189,29,Female,Month-to-month,35.19,2005.83,No,DSL,57,Yes,Credit card,No,35.19,2005.83,Long-term,35.19,Electronic,2005.83,0,7.603813219168044
190,21,Male,Month-to-month,98.81,1679.77,No,No,17,Yes,Electronic check,Yes,98.81,1679.77,Intermediate,98.81,Non-Electronic,1679.77,0,7.426412158263087
191,34,Male,Month-to-month,66.15,1455.3,Yes,DSL,22,Yes,Mailed check,No,66.15,1455.3,Intermediate,66.14999999999999,Non-Electronic,1455.3000000000002,1,7.282967343919281
192,50,Female,Month-to-month,51.6,1444.8,Yes,DSL,28,Yes,Bank transfer,No,51.6,1444.8,Long-term,51.6,Electronic,1444.8,1,7.275726182662721
193,42,Female,Two year,60.92,1340.24,No,DSL,22,No,Mailed check,No,60.92,1340.24,Intermediate,60.92,Non-Electronic,1340.24,0,7.200603981385277
194,25,Male,Month-to-month,82.12,2874.2,Yes,DSL,35,No,Credit card,No,82.12,2874.2,Long-term,82.11999999999999,Electronic,2874.2000000000003,1,7.963529653640147
195,42,Female,Month-to-month,80.42,5548.98,No,DSL,69,Yes,Mailed check,Yes,80.42,5548.98,Long-term,80.41999999999999,Non-Electronic,5548.9800000000005,0,8.621369406066387
196,44,Male,One year,62.37,,Yes,No,5,No,Electronic check,No,62.37,311.85,New,,Non-Electronic,311.84999999999997,0,
197,29,Female,Month-to-month,103.25,3407.25,No,No,33,Yes,Credit card,Yes,103.25,3407.25,Long-term,103.25,Electronic,3407.25,0,8.133660793307623
198,41,Female,Two year,98.97,4255.71,Yes,No,43,Yes,Bank transfer,No,98.97,4255.71,Long-term,98.97,Electronic,4255.71,0,8.356016889602163
199,40,Male,Month-to-month,79.47,3417.21,No,Fiber optic,43,Yes,Electronic check,No,79.47,3417.21,Long-term,79.47,Non-Electronic,3417.21,0,8.13657970764565
200,26,Female,One year,66.91,1739.66,Yes,Fiber optic,26,No,Electronic check,No,66.91,1739.66,Long-term,66.91,Non-Electronic,1739.6599999999999,1,7.461444970816208
201,44,Male,Month-to-month,88.01,4488.51,No,Fiber optic,51,Yes,Bank transfer,Yes,,4488.51,Long-term,88.01,Electronic,4488.51,0,8.409276077110047
202,46,Male,Two year,76.0,3116.0,No,Fiber optic,41,No,Electronic check,No,76.0,3116.0,Long-term,76.0,Non-Electronic,3116.0,0,8.044305406990638
203,52,Male,One year,102.13,2451.12,Yes,Fiber optic,24,No,Credit card,No,102.13,2451.12,Intermediate,102.13,Electronic,2451.12,1,7.804300341937953
204,52,Female,Month-to-month,96.48,3666.24,Yes,No,38,Yes,Mailed check,No,96.48,3666.24,Long-term,96.47999999999999,Non-Electronic,3666.2400000000002,0,8.20692189270526
205,23,Male,Month-to-month,29.36,1115.68,No,DSL,38,No,Bank transfer,No,29.36,1115.68,Long-term,29.360000000000003,Electronic,1115.68,0,7.017219363472701
206,28,Male,Month-to-month,26.99,296.89,No,DSL,11,Yes,Bank transfer,No,26.99,296.89,New,26.99,Electronic,296.89,0,5.693361699828284
207,46,Female,Two year,40.46,404.6,Yes,DSL,10,No,Credit card,No,40.46,404.6,New,40.46,Electronic,404.6,1,6.002898924733645
208,46,Female,Month-to-month,99.16,198.32,No,Fiber optic,2,Yes,Credit card,Yes,99.16,198.32,New,99.16,Electronic,198.32,0,5.289881887726935
209,46,Female,Month-to-month,18.0,378.0,Yes,Fiber optic,21,Yes,Bank transfer,No,18.0,378.0,Intermediate,18.0,Electronic,378.0,1,5.934894195619588
210,80,Female,Month-to-month,78.82,236.46,No,Fiber optic,3,Yes,Bank transfer,No,78.82,236.46,New,78.82000000000001,Electronic,236.45999999999998,0,5.465779060434968
211,46,Female,Month-to-month,77.69,543.83,Yes,DSL,7,Yes,Bank transfer,No,77.69,543.83,New,77.69000000000001,Electronic,543.8299999999999,1,6.298636698017643
212,53,Female,Month-to-month,105.69,1373.97,No,Fiber optic,13,Yes,Bank transfer,Yes,105.69,1373.97,Intermediate,105.69,Electronic,1373.97,0,7.225459638482793
213,51,Male,Two year,71.31,927.03,No,Fiber optic,13,Yes,Credit card,No,71.31,927.03,Intermediate,71.31,Electronic,927.03,0,6.831985927501749
214,47,Female,Month-to-month,18.0,270.0,No,Fiber optic,15,Yes,Mailed check,No,18.0,270.0,Intermediate,18.0,Non-Electronic,270.0,0,5.598421958998375
215,36,Male,Two year,31.42,974.02,Yes,No,31,No,Bank transfer,No,31.42,974.02,Long-term,31.419999999999998,Electronic,974.0200000000001,0,6.881431837312621
216,49,Female,Month-to-month,23.63,1488.69,No,DSL,63,Yes,Electronic check,No,23.63,1488.69,Long-term,23.630000000000003,Non-Electronic,1488.6899999999998,0,7.305651817590349
217,30,Male,Month-to-month,46.17,692.55,No,DSL,15,Yes,Electronic check,No,46.17,692.55,Intermediate,46.169999999999995,Non-Electronic,692.5500000000001,0,6.540380437621107
218,37,Male,Month-to-month,58.6,2988.6,No,DSL,51,Yes,Electronic check,No,58.6,2988.6,Long-term,58.6,Non-Electronic,2988.6,0,8.002560329307293
219,34,Female,Month-to-month,24.21,435.78,No,DSL,18,Yes,Credit card,No,24.21,435.78,Intermediate,24.209999999999997,Electronic,435.78000000000003,0,6.077137528846132
220,40,Female,Two year,116.47,7919.96,Yes,DSL,68,No,Bank transfer,No,,7919.96,Long-term,116.47,Electronic,7919.96,1,8.977141434290667
221,67,Male,Two year,18.62,204.82,Yes,DSL,11,No,Credit card,No,18.62,204.82,New,18.62,Electronic,204.82000000000002,1,5.322131544647291
222,18,Female,Month-to-month,112.11,448.44,No,Fiber optic,4,Yes,Electronic check,Yes,112.11,448.44,New,112.11,Non-Electronic,448.44,0,6.105774893285393
223,48,Female,Month-to-month,106.48,4365.68,No,DSL,41,Yes,Mailed check,Yes,106.48,4365.68,Long-term,106.48,Non-Electronic,4365.68,0,8.381529240791163
224,20,Male,Month-to-month,96.44,1543.04,No,No,16,No,Electronic check,Yes,96.44,1543.04,Intermediate,96.44,Non-Electronic,1543.04,0,7.341509775552751
225,34,Male,Two year,40.72,2891.12,Yes,DSL,71,No,Bank transfer,No,40.72,2891.12,Long-term,40.72,Electronic,2891.12,1,7.969399249283582
226,53,Male,Two year,76.99,692.91,Yes,DSL,9,No,Mailed check,No,76.99,692.91,New,76.99,Non-Electronic,692.91,1,6.540900120626177
227,40,Female,One year,20.29,304.35,No,DSL,15,No,Mailed check,No,20.29,304.35,Intermediate,20.290000000000003,Non-Electronic,304.34999999999997,0,5.718178354939933
228,27,Female,Month-to-month,96.88,1453.2,No,No,15,Yes,Mailed check,Yes,96.88,1453.2,Intermediate,96.88000000000001,Non-Electronic,1453.1999999999998,0,7.281523300347047
229,31,Female,Month-to-month,62.41,2558.81,No,Fiber optic,41,No,Electronic check,No,62.41,2558.81,Long-term,62.41,Non-Electronic,2558.81,0,7.847297585650259
230,48,Female,Month-to-month,50.67,101.34,No,Fiber optic,2,Yes,Credit card,No,50.67,101.34,New,50.67,Electronic,101.34,0,4.618481200047763
231,31,Male,Month-to-month,22.17,487.74,No,DSL,22,Yes,Electronic check,No,22.17,487.74,Intermediate,22.17,Non-Electronic,487.74,0,6.189782476986536
232,42,Female,Month-to-month,18.0,486.0,Yes,Fiber optic,27,No,Bank transfer,No,18.0,486.0,Long-term,18.0,Electronic,486.0,1,6.186208623900494
233,40,Male,Month-to-month,28.65,1260.6,Yes,Fiber optic,44,No,Mailed check,No,28.65,1260.6,Long-term,28.65,Non-Electronic,1260.6,1,7.13934307707901
234,32,Female,Month-to-month,103.95,6964.65,Yes,DSL,67,No,Credit card,No,103.95,6964.65,Long-term,103.94999999999999,Electronic,6964.650000000001,1,8.848602633694988
235,65,Female,Two year,50.9,1170.7,Yes,Fiber optic,23,No,Credit card,No,50.9,1170.7,Intermediate,50.9,Electronic,1170.7,1,7.065357139485627
236,47,Male,One year,59.07,1063.26,No,DSL,18,No,Bank transfer,No,59.07,1063.26,Intermediate,59.07,Electronic,1063.26,0,6.969094939215308
237,18,Female,Month-to-month,87.94,3429.66,No,DSL,39,No,Bank transfer,Yes,87.94,3429.66,Long-term,87.94,Electronic,3429.66,0,8.14021640988231
238,42,Female,Month-to-month,128.2,5769.0,No,Fiber optic,45,No,Bank transfer,Yes,128.2,5769.0,Long-term,128.2,Electronic,5768.999999999999,0,8.660254034256889
239,32,Male,Month-to-month,111.38,4343.82,No,No,39,Yes,Mailed check,Yes,111.38,4343.82,Long-term,111.38,Non-Electronic,4343.82,0,8.37650942429117
240,50,Female,One year,30.97,1889.17,Yes,Fiber optic,61,Yes,Mailed check,No,30.97,1889.17,Long-term,30.970000000000002,Non-Electronic,1889.1699999999998,1,7.543892858158423
241,30,Male,One year,18.0,306.0,No,DSL,17,No,Bank transfer,No,18.0,306.0,Intermediate,18.0,Electronic,306.0,0,5.723585101952381
242,38,Male,One year,147.59,1623.49,Yes,DSL,11,No,Mailed check,No,147.59,1623.49,New,147.59,Non-Electronic,1623.49,1,7.392333431992055
243,46,Male,One year,144.41,1877.33,No,No,13,No,Electronic check,No,144.41,1877.33,Intermediate,144.41,Non-Electronic,1877.33,0,7.5376058336000105
244,50,Male,Month-to-month,71.6,4296.0,No,DSL,60,No,Credit card,No,71.6,4296.0,Long-term,71.6,Electronic,4296.0,0,8.3654396361887
245,25,Female,Month-to-month,20.53,225.83,No,Fiber optic,11,Yes,Mailed check,No,20.53,225.83,New,20.53,Non-Electronic,225.83,0,5.419782503829213
246,35,Female,Month-to-month,98.71,2566.46,No,Fiber optic,26,Yes,Credit card,Yes,98.71,2566.46,Long-term,98.71000000000001,Electronic,2566.46,0,7.850282796451278
247,34,Female,Month-to-month,61.22,306.1,No,Fiber optic,5,Yes,Electronic check,No,61.22,306.1,New,61.220000000000006,Non-Electronic,306.1,0,5.723911845951367
248,32,Male,One year,61.05,1953.6,No,DSL,32,No,Mailed check,No,61.05,1953.6,Long-term,61.05,Non-Electronic,1953.6,0,7.57742910335644
249,61,Female,Month-to-month,96.31,4719.19,No,DSL,49,Yes,Bank transfer,Yes,96.31,4719.19,Long-term,96.30999999999999,Electronic,4719.1900000000005,0,8.4593924536834
250,44,Female,Month-to-month,76.7,843.7,No,Fiber optic,11,Yes,Bank transfer,No,76.7,843.7,New,76.7,Electronic,843.7,0,6.737796981171581
251,24,Female,Month-to-month,23.5,1316.0,No,No,56,Yes,Electronic check,No,23.5,1316.0,Long-term,23.5,Non-Electronic,1316.0,0,7.182352111885263
252,51,Female,Two year,53.63,2788.76,No,DSL,52,No,Electronic check,No,53.63,2788.76,Long-term,53.63,Non-Electronic,2788.76,0,7.933352331576261
253,65,Male,Month-to-month,88.14,1057.68,No,Fiber optic,12,No,Mailed check,Yes,88.14,1057.68,New,88.14,Non-Electronic,1057.68,0,6.9638331092018415
254,52,Male,One year,82.86,5883.06,Yes,Fiber optic,71,Yes,Electronic check,No,82.86,5883.06,Long-term,82.86,Non-Electronic,5883.06,1,8.679832313690572
255,21,Female,Month-to-month,74.17,148.34,No,Fiber optic,2,Yes,Credit card,No,74.17,148.34,New,74.17,Electronic,148.34,0,4.999506936308412
256,34,Male,Month-to-month,97.67,6153.21,No,Fiber optic,63,Yes,Bank transfer,Yes,97.67,6153.21,Long-term,97.67,Electronic,6153.21,0,8.724729175850918
257,55,Female,Month-to-month,52.34,2983.38,No,Fiber optic,57,Yes,Mailed check,No,52.34,2983.38,Long-term,52.34,Non-Electronic,2983.38,0,8.00081216493655
258,31,Female,One year,71.25,213.75,Yes,No,3,Yes,Electronic check,No,71.25,213.75,New,71.25,Non-Electronic,213.75,0,5.36480710781687
259,45,Female,Month-to-month,18.0,792.0,Yes,DSL,44,Yes,Credit card,No,18.0,792.0,Long-term,18.0,Electronic,792.0,1,6.674561391814426
260,49,Male,Two year,49.26,3201.9,Yes,No,65,Yes,Bank transfer,No,49.26,3201.9,Long-term,49.26,Electronic,3201.9,0,8.071499662588028
261,28,Female,Month-to-month,91.74,3210.9,Yes,Fiber optic,35,Yes,Bank transfer,No,91.74,3210.9,Long-term,91.74000000000001,Electronic,3210.8999999999996,1,8.07430655065844
262,39,Male,Month-to-month,51.34,1129.48,Yes,Fiber optic,22,Yes,Mailed check,No,51.34,1129.48,Intermediate,51.34,Non-Electronic,1129.48,1,7.02951262880131
263,18,Male,Two year,48.68,876.24,No,DSL,18,Yes,Mailed check,No,48.68,876.24,Intermediate,48.68,Non-Electronic,876.24,0,6.775640026015491
264,27,Female,Month-to-month,28.55,1113.45,No,Fiber optic,39,Yes,Mailed check,No,28.55,1113.45,Long-term,28.55,Non-Electronic,1113.45,0,7.0152185822316655
265,36,Male,Month-to-month,100.12,7108.52,Yes,DSL,71,Yes,Mailed check,No,100.12,7108.52,Long-term,100.12,Non-Electronic,7108.52,1,8.869049343604889
266,25,Male,One year,84.2,1263.0,Yes,DSL,15,No,Electronic check,No,84.2,1263.0,Intermediate,84.2,Non-Electronic,1263.0,1,7.141245122350491
267,59,Female,Month-to-month,93.89,5351.73,No,DSL,57,Yes,Mailed check,Yes,93.89,5351.73,Long-term,93.88999999999999,Non-Electronic,5351.7300000000005,0,8.585175152105005
268,22,Male,One year,18.0,306.0,Yes,No,17,Yes,Electronic check,No,18.0,306.0,Intermediate,18.0,Non-Electronic,306.0,0,5.723585101952381
269,34,Male,Month-to-month,59.38,2078.3,No,Fiber optic,35,Yes,Credit card,No,59.38,2078.3,Long-term,59.38,Electronic,2078.3,0,7.639305530825028
270,41,Female,Month-to-month,55.2,,No,Fiber optic,23,No,Credit card,No,55.2,1269.6,Intermediate,,Electronic,1269.6000000000001,0,
271,57,Female,Month-to-month,55.18,0.0,No,Fiber optic,0,Yes,Bank transfer,No,0.0,0.0,,0.0,Electronic,0.0,0,
272,22,Male,Two year,43.44,0.0,Yes,No,0,No,Credit card,No,,0.0,,0.0,Electronic,0.0,0,
273,53,Female,Month-to-month,52.89,3332.07,No,No,63,Yes,Credit card,No,52.89,3332.07,Long-term,52.89,Electronic,3332.07,0,8.111349011469422
274,40,Female,One year,94.74,5779.14,No,DSL,61,No,Mailed check,No,94.74,5779.14,Long-term,94.74000000000001,Non-Electronic,5779.139999999999,0,8.662010161668917
275,28,Male,Two year,18.0,630.0,Yes,DSL,35,Yes,Mailed check,No,18.0,630.0,Long-term,18.0,Non-Electronic,630.0,1,6.4457198193855785
276,45,Male,Month-to-month,127.21,2162.57,No,Fiber optic,17,Yes,Mailed check,Yes,127.21,2162.57,Intermediate,127.21000000000001,Non-Electronic,2162.5699999999997,0,7.679052608224335
277,42,Female,Month-to-month,81.93,1228.95,Yes,DSL,15,No,Credit card,No,81.93,1228.95,Intermediate,81.93,Electronic,1228.95,1,7.113915425255933
278,32,Male,Month-to-month,63.52,1016.32,No,No,16,Yes,Mailed check,No,63.52,1016.32,Intermediate,63.52,Non-Electronic,1016.32,0,6.923943539178661
279,40,Female,Month-to-month,96.74,2225.02,No,DSL,23,No,Mailed check,Yes,96.74,2225.02,Intermediate,96.74,Non-Electronic,2225.02,0,7.707521183323987
280,35,Female,Month-to-month,18.0,1206.0,Yes,Fiber optic,67,Yes,Mailed check,No,18.0,1206.0,Long-term,18.0,Non-Electronic,1206.0,1,7.095064377287131
281,41,Male,One year,41.74,41.74,Yes,Fiber optic,1,Yes,Mailed check,No,41.74,41.74,New,41.74,Non-Electronic,41.74,1,3.7314599016490546
282,47,Male,Two year,60.76,546.84,No,DSL,9,No,Electronic check,No,60.76,546.84,New,60.760000000000005,Non-Electronic,546.84,0,6.304156255063791
283,59,Female,Two year,112.79,5865.08,Yes,DSL,52,No,Mailed check,No,112.79,5865.08,Long-term,112.78999999999999,Non-Electronic,5865.08,1,8.676771401233253
284,25,Female,Two year,63.37,,Yes,DSL,50,No,Credit card,No,63.37,3168.5,Long-term,,Electronic,3168.5,1,
285,65,Female,Two year,80.75,5491.0,Yes,Fiber optic,68,Yes,Mailed check,No,80.75,5491.0,Long-term,80.75,Non-Electronic,5491.0,1,8.610865667278873
286,18,Female,Month-to-month,44.36,576.68,No,DSL,13,Yes,Mailed check,No,44.36,576.68,Intermediate,44.36,Non-Electronic,576.68,0,6.357287519943703
287,38,Male,One year,82.04,5332.6,Yes,Fiber optic,65,Yes,Electronic check,No,82.04,5332.6,Long-term,82.04,Non-Electronic,5332.6,1,8.581594203099817
288,47,Female,Two year,123.7,6432.4,Yes,Fiber optic,52,Yes,Mailed check,No,123.7,6432.4,Long-term,123.69999999999999,Non-Electronic,6432.400000000001,1,8.76910299797987
289,43,Male,Month-to-month,99.84,6289.92,No,Fiber optic,63,Yes,Mailed check,Yes,99.84,6289.92,Long-term,99.84,Non-Electronic,6289.92,0,8.74670363101265
290,32,Male,Two year,62.15,4412.65,Yes,DSL,71,No,Bank transfer,No,62.15,4412.65,Long-term,62.14999999999999,Electronic,4412.65,1,8.392230694998036
291,37,Female,Month-to-month,88.64,4254.72,Yes,DSL,48,Yes,Mailed check,No,88.64,4254.72,Long-term,88.64,Non-Electronic,4254.72,1,8.355784233906865
292,34,Male,One year,85.21,5197.81,No,Fiber optic,61,Yes,Credit card,No,85.21,5197.81,Long-term,85.21000000000001,Electronic,5197.8099999999995,0,8.555992662013177
293,32,Male,One year,82.73,2978.28,Yes,DSL,36,Yes,Bank transfer,No,82.73,2978.28,Long-term,82.73,Electronic,2978.28,1,7.9991012316582015
294,50,Female,Two year,103.92,,Yes,Fiber optic,48,No,Bank transfer,No,103.92,4988.16,Long-term,,Electronic,4988.16,1,
295,44,Male,Month-to-month,103.66,,Yes,DSL,67,Yes,Credit card,No,103.66,6945.22,Long-term,,Electronic,6945.219999999999,1,
296,31,Male,One year,60.55,1937.6,Yes,Fiber optic,32,No,Credit card,No,60.55,1937.6,Long-term,60.55,Electronic,1937.6,1,7.5692053727988275
297,50,Female,Month-to-month,87.47,1836.87,No,Fiber optic,21,No,Mailed check,Yes,,1836.87,Intermediate,87.47,Non-Electronic,1836.87,0,7.515818315155187
298,43,Female,Month-to-month,51.59,3559.71,Yes,Fiber optic,69,Yes,Mailed check,No,51.59,3559.71,Long-term,51.59,Non-Electronic,3559.71,1,8.177434359853818
299,49,Female,One year,32.69,1046.08,Yes,No,32,No,Mailed check,No,32.69,1046.08,Long-term,32.69,Non-Electronic,1046.08,0,6.952805123535846
300,47,Female,Month-to-month,55.57,1500.39,Yes,DSL,27,Yes,Bank transfer,No,55.57,1500.39,Long-term,55.57,Electronic,1500.39,1,7.313480353296159
301,30,Female,One year,62.33,186.99,Yes,No,3,Yes,Credit card,No,62.33,186.99,New,62.330000000000005,Electronic,186.99,0,5.231055139488869
302,33,Female,Month-to-month,18.0,1170.0,Yes,DSL,65,Yes,Electronic check,No,,1170.0,Long-term,18.0,Non-Electronic,1170.0,1,7.064759027791802
303,48,Female,Month-to-month,95.11,4565.28,No,DSL,48,Yes,Electronic check,Yes,95.11,4565.28,Long-term,95.11,Non-Electronic,4565.28,0,8.426235127402185
304,47,Male,One year,18.0,180.0,No,DSL,10,No,Mailed check,No,,180.0,New,18.0,Non-Electronic,180.0,0,5.19295685089021
305,39,Male,Month-to-month,150.0,5100.0,Yes,Fiber optic,34,No,Credit card,No,150.0,5100.0,Long-term,150.0,Electronic,5100.0,1,8.536995818712418
306,41,Female,Month-to-month,117.57,4467.66,No,Fiber optic,38,Yes,Mailed check,Yes,117.57,4467.66,Long-term,117.57,Non-Electronic,4467.66,0,8.404620060606035
